3,0.012,0.025,0.768,0.974,0.527,0.942,1.000,1.000,1.000,0.996,0.832,0.524,0.531,0.440,0.431,0.346,0.301,0.275,0.344,0.380,0.350,0.315,0.161,0.000
3,0.014,0.030,0.775,0.975,0.588,0.958,1.000,1.000,1.000,0.997,0.921,0.624,0.573,0.494,0.448,0.412,0.361,0.345,0.376,0.409,0.415,0.370,0.294,0.061
3,0.012,0.026,0.764,0.994,0.588,0.962,1.000,1.000,1.000,1.000,0.945,0.578,0.522,0.482,0.403,0.394,0.311,0.309,0.294,0.362,0.373,0.348,0.303,0.183
3,0.011,0.024,0.746,0.999,0.568,0.969,1.000,1.000,1.000,1.000,0.866,0.531,0.530,0.439,0.417,0.349,0.292,0.274,0.333,0.372,0.365,0.312,0.240,0.033
3,0.012,0.025,0.757,0.981,0.561,0.963,1.000,1.000,1.000,0.989,0.746,0.518,0.526,0.426,0.410,0.329,0.318,0.318,0.381,0.379,0.329,0.250,0.033,0.000
3,0.012,0.025,0.755,0.991,0.574,0.976,1.000,1.000,1.000,0.989,0.685,0.527,0.520,0.431,0.406,0.317,0.308,0.304,0.368,0.382,0.339,0.279,0.058,0.000
3,0.012,0.025,0.774,0.986,0.597,0.976,1.000,1.000,1.000,0.976,0.643,0.539,0.498,0.430,0.393,0.320,0.300,0.349,0.390,0.377,0.331,0.230,0.000,0.000
3,0.012,0.026,0.761,0.994,0.570,0.974,1.000,1.000,1.000,0.980,0.676,0.533,0.498,0.410,0.384,0.287,0.267,0.309,0.386,0.371,0.316,0.246,0.035,0.000
3,0.014,0.030,0.784,0.980,0.567,0.973,1.000,1.000,1.000,1.000,0.961,0.655,0.545,0.512,0.439,0.415,0.339,0.339,0.333,0.403,0.406,0.388,0.345,0.218
3,0.012,0.026,0.764,0.961,0.638,0.977,1.000,1.000,1.000,0.934,0.602,0.538,0.453,0.420,0.335,0.318,0.290,0.364,0.383,0.339,0.311,0.114,0.000,0.000
3,0.006,0.012,0.751,0.953,0.510,0.910,0.997,0.999,0.997,0.980,0.719,0.491,0.509,0.415,0.400,0.329,0.291,0.274,0.312,0.366,0.350,0.303,0.205,0.014
3,0.012,0.028,0.762,0.977,0.539,0.961,1.000,1.000,1.000,1.000,0.935,0.583,0.518,0.477,0.419,0.401,0.320,0.306,0.311,0.380,0.385,0.346,0.320,0.115
3,0.012,0.028,0.773,0.963,0.541,0.940,1.000,1.000,1.000,1.000,0.892,0.560,0.541,0.472,0.440,0.373,0.318,0.302,0.313,0.385,0.399,0.353,0.313,0.111
3,0.007,0.016,0.749,0.991,0.473,0.932,1.000,1.000,1.000,0.999,0.903,0.522,0.500,0.439,0.391,0.358,0.277,0.275,0.270,0.345,0.354,0.302,0.272,0.105
3,0.012,0.027,0.758,0.987,0.578,0.958,1.000,1.000,1.000,1.000,0.906,0.549,0.545,0.480,0.438,0.382,0.321,0.317,0.328,0.391,0.388,0.342,0.277,0.065
3,0.012,0.025,0.768,0.968,0.574,0.967,1.000,1.000,1.000,0.993,0.726,0.520,0.504,0.426,0.399,0.328,0.319,0.301,0.389,0.397,0.335,0.283,0.071,0.000
3,0.011,0.025,0.759,0.997,0.586,0.961,1.000,1.000,1.000,0.993,0.790,0.532,0.496,0.408,0.401,0.333,0.301,0.275,0.347,0.371,0.357,0.320,0.239,0.037
3,0.012,0.026,0.778,0.988,0.565,0.979,1.000,1.000,1.000,0.988,0.683,0.537,0.496,0.425,0.383,0.323,0.310,0.363,0.390,0.365,0.319,0.121,0.000,0.000
3,0.012,0.027,0.758,0.982,0.546,0.955,1.000,1.000,1.000,1.000,0.964,0.646,0.533,0.497,0.406,0.413,0.315,0.320,0.297,0.370,0.376,0.356,0.322,0.238
3,0.014,0.030,0.788,0.978,0.628,0.974,1.000,1.000,1.000,0.967,0.625,0.554,0.497,0.439,0.390,0.349,0.332,0.408,0.408,0.360,0.298,0.056,0.000,0.000
3,0.015,0.031,0.780,0.970,0.533,0.958,1.000,1.000,1.000,0.997,0.885,0.555,0.545,0.470,0.436,0.385,0.321,0.312,0.336,0.394,0.397,0.336,0.273,0.052
3,0.007,0.016,0.760,0.990,0.503,0.938,1.000,1.000,1.000,0.988,0.788,0.506,0.507,0.418,0.393,0.329,0.283,0.275,0.329,0.356,0.336,0.301,0.144,0.000
3,0.011,0.024,0.772,0.979,0.552,0.950,1.000,1.000,1.000,0.997,0.804,0.528,0.535,0.444,0.417,0.345,0.307,0.295,0.356,0.391,0.356,0.330,0.175,0.000
3,0.012,0.026,0.777,0.975,0.587,0.973,1.000,1.000,1.000,0.987,0.698,0.538,0.502,0.437,0.398,0.327,0.321,0.340,0.400,0.385,0.344,0.248,0.015,0.000
3,0.013,0.027,0.789,0.949,0.549,0.943,1.000,1.000,1.000,1.000,0.884,0.580,0.544,0.467,0.433,0.356,0.349,0.329,0.399,0.415,0.372,0.354,0.177,0.000
3,0.012,0.026,0.753,0.930,0.612,0.955,0.991,1.000,0.995,0.949,0.650,0.500,0.493,0.395,0.375,0.272,0.266,0.297,0.359,0.355,0.295,0.203,0.000,0.000
3,0.013,0.026,0.784,0.946,0.596,0.960,1.000,1.000,1.000,0.998,0.839,0.542,0.551,0.471,0.449,0.364,0.337,0.324,0.377,0.417,0.386,0.342,0.179,0.000
3,0.012,0.027,0.762,0.973,0.576,0.950,1.000,1.000,1.000,1.000,0.880,0.537,0.542,0.474,0.424,0.383,0.322,0.308,0.331,0.388,0.392,0.342,0.308,0.122
3,0.012,0.027,0.783,0.984,0.562,0.956,1.000,1.000,1.000,1.000,0.922,0.560,0.535,0.495,0.452,0.415,0.320,0.334,0.325,0.399,0.412,0.373,0.334,0.131
3,0.012,0.026,0.773,0.973,0.567,0.963,1.000,1.000,1.000,0.993,0.718,0.524,0.521,0.429,0.407,0.317,0.313,0.308,0.386,0.377,0.332,0.246,0.019,0.000
3,0.012,0.026,0.774,0.980,0.511,0.950,1.000,1.000,1.000,0.989,0.735,0.524,0.506,0.422,0.386,0.319,0.312,0.319,0.384,0.381,0.334,0.250,0.032,0.000
3,0.012,0.028,0.776,0.965,0.518,0.931,1.000,1.000,1.000,1.000,0.931,0.576,0.541,0.491,0.424,0.392,0.318,0.316,0.297,0.380,0.389,0.346,0.316,0.134
3,0.012,0.026,0.775,0.997,0.572,0.970,1.000,1.000,1.000,0.983,0.688,0.530,0.508,0.432,0.398,0.316,0.316,0.337,0.403,0.386,0.335,0.206,0.000,0.000
3,0.012,0.027,0.762,0.985,0.577,0.971,1.000,1.000,1.000,0.973,0.637,0.544,0.475,0.433,0.363,0.325,0.300,0.367,0.404,0.358,0.331,0.152,0.000,0.000
3,0.012,0.026,0.777,0.987,0.581,0.969,1.000,1.000,1.000,0.987,0.665,0.535,0.490,0.438,0.392,0.319,0.317,0.346,0.406,0.375,0.338,0.181,0.000,0.000
3,0.009,0.020,0.756,0.983,0.497,0.948,0.997,0.998,1.000,1.000,0.922,0.547,0.513,0.475,0.396,0.379,0.297,0.292,0.269,0.348,0.362,0.336,0.304,0.177
3,0.013,0.027,0.786,0.954,0.571,0.966,1.000,1.000,1.000,1.000,0.830,0.549,0.551,0.478,0.438,0.361,0.338,0.336,0.408,0.417,0.379,0.299,0.098,0.000
3,0.012,0.028,0.759,0.933,0.637,0.970,1.000,1.000,1.000,0.960,0.617,0.524,0.476,0.407,0.371,0.290,0.282,0.327,0.365,0.361,0.317,0.216,0.000,0.000
3,0.012,0.026,0.752,1.000,0.532,0.952,1.000,1.000,1.000,0.993,0.746,0.527,0.509,0.391,0.379,0.293,0.279,0.287,0.346,0.361,0.304,0.268,0.134,0.000
3,0.012,0.026,0.762,0.990,0.583,0.973,1.000,1.000,1.000,0.983,0.684,0.540,0.494,0.441,0.394,0.328,0.311,0.352,0.396,0.369,0.331,0.188,0.000,0.000
3,0.012,0.025,0.748,0.984,0.548,0.968,1.000,1.000,1.000,0.998,0.754,0.526,0.500,0.371,0.371,0.276,0.262,0.262,0.349,0.364,0.308,0.257,0.113,0.000
3,0.012,0.026,0.753,0.967,0.575,0.965,1.000,1.000,1.000,0.994,0.798,0.520,0.509,0.423,0.406,0.331,0.311,0.296,0.366,0.371,0.335,0.292,0.083,0.000
3,0.012,0.027,0.772,0.980,0.516,0.927,1.000,1.000,1.000,1.000,0.952,0.620,0.536,0.490,0.431,0.404,0.325,0.319,0.297,0.367,0.382,0.349,0.319,0.198
3,0.013,0.029,0.799,0.975,0.496,0.932,1.000,1.000,1.000,0.997,0.802,0.566,0.531,0.449,0.409,0.346,0.331,0.363,0.416,0.393,0.368,0.256,0.000,0.000
3,0.012,0.027,0.758,0.982,0.546,0.955,1.000,1.000,1.000,1.000,0.964,0.646,0.528,0.497,0.424,0.408,0.315,0.317,0.297,0.365,0.376,0.356,0.324,0.238
3,0.012,0.027,0.763,0.988,0.567,0.949,1.000,1.000,1.000,1.000,0.935,0.592,0.545,0.480,0.446,0.400,0.337,0.330,0.308,0.384,0.404,0.373,0.333,0.219
3,0.011,0.025,0.768,0.985,0.541,0.946,1.000,1.000,1.000,0.998,0.855,0.521,0.534,0.464,0.416,0.355,0.304,0.295,0.330,0.375,0.373,0.314,0.229,0.020
3,0.013,0.026,0.789,0.993,0.583,0.955,1.000,1.000,1.000,1.000,0.866,0.551,0.556,0.471,0.449,0.379,0.339,0.326,0.395,0.413,0.375,0.364,0.141,0.000
3,0.009,0.020,0.769,0.979,0.497,0.937,1.000,1.000,1.000,0.999,0.795,0.513,0.526,0.432,0.426,0.351,0.323,0.294,0.340,0.332,0.338,0.320,0.162,0.000
3,0.012,0.027,0.775,0.980,0.593,0.974,1.000,1.000,1.000,0.976,0.639,0.544,0.488,0.435,0.377,0.319,0.306,0.361,0.403,0.367,0.327,0.143,0.000,0.000
3,0.012,0.027,0.756,0.972,0.602,0.979,1.000,1.000,1.000,0.988,0.699,0.510,0.502,0.422,0.400,0.311,0.295,0.320,0.375,0.371,0.328,0.207,0.000,0.000
3,0.012,0.026,0.749,0.993,0.616,0.970,1.000,1.000,1.000,0.996,0.765,0.506,0.511,0.405,0.401,0.321,0.304,0.297,0.358,0.375,0.321,0.259,0.045,0.000
3,0.011,0.025,0.767,0.990,0.562,0.952,1.000,1.000,1.000,1.000,0.810,0.518,0.516,0.426,0.414,0.335,0.290,0.276,0.354,0.391,0.368,0.324,0.234,0.016
3,0.013,0.028,0.795,0.974,0.550,0.964,1.000,1.000,1.000,1.000,0.828,0.554,0.552,0.472,0.450,0.358,0.351,0.339,0.402,0.407,0.378,0.303,0.056,0.000
3,0.012,0.025,0.752,0.991,0.560,0.960,1.000,1.000,1.000,0.995,0.754,0.511,0.504,0.422,0.393,0.310,0.292,0.297,0.364,0.371,0.321,0.261,0.045,0.000
3,0.013,0.029,0.800,0.994,0.511,0.935,1.000,1.000,1.000,1.000,0.807,0.554,0.559,0.461,0.421,0.353,0.341,0.368,0.416,0.393,0.363,0.263,0.000,0.000
3,0.011,0.025,0.759,0.985,0.531,0.944,1.000,1.000,1.000,1.000,0.877,0.542,0.520,0.453,0.418,0.351,0.308,0.292,0.342,0.379,0.346,0.335,0.183,0.000
3,0.014,0.033,0.790,0.973,0.592,0.971,1.000,1.000,1.000,1.000,0.876,0.582,0.552,0.471,0.464,0.382,0.356,0.324,0.395,0.425,0.415,0.376,0.242,0.026
3,0.012,0.026,0.753,0.994,0.590,0.963,1.000,1.000,1.000,0.993,0.754,0.504,0.518,0.419,0.397,0.320,0.303,0.298,0.375,0.379,0.340,0.252,0.037,0.000
3,0.012,0.025,0.736,1.000,0.579,0.965,1.000,1.000,1.000,1.000,0.810,0.504,0.491,0.393,0.380,0.319,0.278,0.276,0.333,0.352,0.317,0.292,0.132,0.000
3,0.012,0.027,0.757,0.977,0.608,0.962,1.000,1.000,1.000,0.983,0.706,0.529,0.512,0.429,0.394,0.319,0.310,0.310,0.383,0.379,0.338,0.250,0.019,0.000
3,0.012,0.027,0.775,0.993,0.567,0.958,1.000,1.000,1.000,0.996,0.866,0.565,0.545,0.464,0.431,0.377,0.324,0.301,0.339,0.402,0.402,0.344,0.321,0.127
3,0.012,0.027,0.762,0.989,0.574,0.977,1.000,1.000,1.000,0.986,0.650,0.541,0.486,0.436,0.395,0.320,0.299,0.354,0.389,0.365,0.328,0.156,0.000,0.000
3,0.007,0.016,0.756,0.989,0.467,0.925,1.000,1.000,1.000,0.999,0.869,0.515,0.513,0.435,0.398,0.356,0.288,0.280,0.283,0.357,0.362,0.313,0.285,0.105
3,0.012,0.025,0.771,0.993,0.544,0.947,1.000,1.000,1.000,0.989,0.724,0.514,0.509,0.424,0.398,0.322,0.301,0.289,0.373,0.380,0.336,0.296,0.092,0.000
3,0.013,0.027,0.735,0.988,0.571,0.971,1.000,1.000,1.000,1.000,0.903,0.541,0.508,0.455,0.400,0.374,0.295,0.288,0.281,0.352,0.354,0.314,0.295,0.134
3,0.007,0.015,0.747,0.990,0.481,0.936,1.000,1.000,1.000,0.992,0.773,0.498,0.499,0.393,0.381,0.300,0.283,0.263,0.335,0.357,0.316,0.290,0.118,0.000
3,0.012,0.027,0.763,0.983,0.617,0.983,1.000,1.000,1.000,0.975,0.646,0.532,0.491,0.428,0.386,0.297,0.292,0.322,0.398,0.384,0.333,0.261,0.053,0.000
3,0.012,0.026,0.772,0.978,0.589,0.977,1.000,1.000,1.000,0.964,0.597,0.540,0.479,0.432,0.373,0.324,0.297,0.364,0.400,0.360,0.330,0.172,0.000,0.000
3,0.012,0.025,0.748,0.991,0.579,0.963,1.000,1.000,1.000,0.996,0.764,0.523,0.512,0.428,0.403,0.317,0.303,0.285,0.370,0.380,0.336,0.289,0.095,0.000
3,0.012,0.026,0.763,0.987,0.519,0.933,1.000,1.000,1.000,1.000,0.957,0.634,0.517,0.532,0.437,0.424,0.348,0.314,0.299,0.361,0.387,0.366,0.331,0.214
3,0.015,0.032,0.788,0.979,0.615,0.978,1.000,1.000,1.000,1.000,0.785,0.567,0.564,0.458,0.429,0.359,0.346,0.330,0.397,0.413,0.385,0.333,0.147,0.000
3,0.009,0.020,0.757,0.991,0.538,0.965,1.000,1.000,1.000,0.990,0.672,0.512,0.493,0.404,0.386,0.300,0.294,0.277,0.356,0.368,0.325,0.302,0.123,0.000
3,0.012,0.025,0.766,0.983,0.583,0.976,1.000,1.000,1.000,0.989,0.746,0.522,0.516,0.418,0.404,0.324,0.304,0.293,0.379,0.384,0.350,0.313,0.134,0.000
3,0.012,0.026,0.791,0.974,0.571,0.968,1.000,1.000,1.000,1.000,0.871,0.556,0.560,0.469,0.454,0.381,0.351,0.329,0.388,0.417,0.397,0.363,0.184,0.000
3,0.009,0.020,0.745,0.981,0.508,0.955,1.000,1.000,1.000,0.986,0.666,0.491,0.474,0.388,0.370,0.288,0.279,0.275,0.352,0.354,0.305,0.260,0.054,0.000
3,0.014,0.031,0.768,0.965,0.608,0.975,1.000,1.000,1.000,1.000,0.923,0.565,0.537,0.491,0.444,0.395,0.343,0.336,0.352,0.410,0.392,0.367,0.290,0.071
3,0.011,0.024,0.774,0.979,0.545,0.951,1.000,1.000,1.000,0.998,0.811,0.517,0.528,0.446,0.424,0.349,0.311,0.299,0.351,0.394,0.361,0.333,0.179,0.000
3,0.011,0.024,0.763,0.995,0.551,0.956,1.000,1.000,1.000,0.998,0.863,0.535,0.539,0.472,0.438,0.382,0.320,0.303,0.338,0.389,0.377,0.331,0.246,0.019
3,0.012,0.026,0.771,0.987,0.548,0.969,1.000,1.000,1.000,0.993,0.691,0.535,0.491,0.414,0.382,0.318,0.294,0.336,0.369,0.362,0.325,0.184,0.000,0.000
3,0.012,0.026,0.775,0.971,0.588,0.972,1.000,1.000,1.000,0.991,0.687,0.539,0.517,0.429,0.409,0.334,0.317,0.323,0.405,0.405,0.356,0.302,0.112,0.000
3,0.014,0.031,0.777,0.969,0.560,0.953,1.000,1.000,1.000,1.000,0.931,0.601,0.563,0.519,0.469,0.415,0.346,0.346,0.371,0.418,0.421,0.358,0.296,0.057
3,0.007,0.016,0.751,0.988,0.492,0.933,1.000,1.000,1.000,0.999,0.872,0.500,0.503,0.435,0.397,0.356,0.282,0.281,0.272,0.350,0.359,0.306,0.283,0.104
3,0.007,0.015,0.743,0.990,0.494,0.932,0.999,1.000,1.000,0.999,0.862,0.504,0.503,0.436,0.394,0.355,0.282,0.281,0.266,0.351,0.356,0.323,0.308,0.165
3,0.007,0.016,0.749,0.988,0.481,0.934,1.000,1.000,1.000,1.000,0.854,0.507,0.509,0.436,0.404,0.352,0.283,0.287,0.277,0.362,0.369,0.319,0.296,0.119
3,0.012,0.025,0.744,0.988,0.579,0.977,1.000,1.000,1.000,0.991,0.729,0.528,0.486,0.389,0.366,0.275,0.262,0.275,0.356,0.354,0.276,0.236,0.065,0.000
3,0.007,0.016,0.742,0.987,0.447,0.921,1.000,1.000,1.000,1.000,0.844,0.486,0.496,0.415,0.389,0.345,0.268,0.268,0.263,0.344,0.353,0.302,0.274,0.104
3,0.012,0.025,0.759,0.984,0.562,0.939,1.000,1.000,1.000,0.989,0.779,0.539,0.498,0.425,0.379,0.324,0.309,0.335,0.386,0.355,0.331,0.222,0.000,0.000
3,0.012,0.025,0.768,0.980,0.578,0.966,1.000,1.000,1.000,0.989,0.710,0.533,0.525,0.426,0.409,0.328,0.313,0.292,0.370,0.380,0.350,0.312,0.139,0.000
3,0.012,0.026,0.769,0.980,0.558,0.961,1.000,1.000,1.000,1.000,0.955,0.615,0.535,0.491,0.420,0.416,0.310,0.310,0.305,0.368,0.381,0.348,0.323,0.165
3,0.012,0.027,0.752,0.992,0.565,0.977,1.000,1.000,1.000,0.996,0.721,0.513,0.481,0.408,0.377,0.302,0.300,0.327,0.373,0.348,0.312,0.198,0.000,0.000
3,0.011,0.024,0.765,0.986,0.568,0.957,1.000,1.000,1.000,1.000,0.927,0.561,0.528,0.486,0.425,0.394,0.330,0.325,0.316,0.378,0.392,0.349,0.316,0.099
3,0.009,0.020,0.734,0.987,0.537,0.972,1.000,1.000,1.000,0.989,0.664,0.507,0.491,0.403,0.383,0.287,0.269,0.273,0.351,0.344,0.286,0.239,0.058,0.000
3,0.012,0.027,0.756,0.989,0.577,0.985,1.000,1.000,1.000,0.988,0.675,0.519,0.485,0.419,0.379,0.310,0.296,0.356,0.381,0.354,0.317,0.110,0.000,0.000
3,0.014,0.031,0.776,0.996,0.649,0.974,1.000,1.000,1.000,0.974,0.655,0.553,0.473,0.434,0.356,0.325,0.309,0.382,0.392,0.366,0.332,0.104,0.000,0.000
3,0.014,0.030,0.789,0.968,0.530,0.932,1.000,1.000,1.000,1.000,0.932,0.577,0.548,0.503,0.446,0.408,0.339,0.327,0.333,0.396,0.405,0.360,0.321,0.149
3,0.012,0.027,0.779,0.976,0.599,0.978,1.000,1.000,1.000,0.970,0.633,0.544,0.482,0.448,0.377,0.331,0.315,0.375,0.413,0.379,0.323,0.105,0.000,0.000
3,0.012,0.027,0.757,0.969,0.548,0.971,1.000,1.000,1.000,0.990,0.712,0.523,0.494,0.415,0.375,0.306,0.294,0.340,0.377,0.356,0.325,0.150,0.000,0.000
3,0.011,0.024,0.774,0.986,0.504,0.937,1.000,1.000,1.000,1.000,0.944,0.579,0.537,0.491,0.426,0.389,0.327,0.312,0.305,0.380,0.386,0.345,0.320,0.132
3,0.012,0.027,0.765,0.947,0.565,0.946,1.000,1.000,1.000,1.000,0.918,0.567,0.556,0.490,0.431,0.385,0.320,0.317,0.317,0.395,0.399,0.349,0.320,0.118
3,0.012,0.025,0.767,0.982,0.603,0.963,1.000,1.000,1.000,0.998,0.774,0.533,0.511,0.414,0.399,0.307,0.309,0.301,0.384,0.388,0.338,0.290,0.094,0.000
3,0.012,0.024,0.754,0.836,0.615,0.856,0.976,1.000,0.990,0.939,0.821,0.603,0.459,0.414,0.383,0.309,0.299,0.307,0.372,0.370,0.328,0.306,0.101,0.000
3,0.012,0.025,0.765,0.981,0.582,0.982,1.000,1.000,1.000,0.991,0.743,0.524,0.520,0.424,0.406,0.326,0.303,0.290,0.373,0.377,0.350,0.319,0.134,0.000
3,0.012,0.025,0.764,0.987,0.556,0.965,1.000,1.000,1.000,0.995,0.748,0.518,0.518,0.417,0.408,0.319,0.306,0.282,0.354,0.386,0.349,0.327,0.153,0.000
3,0.008,0.018,0.761,0.996,0.488,0.904,1.000,1.000,1.000,1.000,0.912,0.567,0.511,0.473,0.405,0.370,0.295,0.293,0.286,0.365,0.364,0.319,0.281,0.107
3,0.007,0.015,0.749,0.986,0.472,0.916,1.000,1.000,1.000,1.000,0.904,0.531,0.508,0.453,0.404,0.368,0.287,0.286,0.276,0.355,0.363,0.310,0.278,0.085
3,0.013,0.027,0.755,0.973,0.536,0.936,1.000,1.000,1.000,1.000,0.916,0.574,0.527,0.477,0.420,0.358,0.323,0.297,0.325,0.374,0.371,0.325,0.246,0.042
3,0.012,0.027,0.761,0.986,0.585,0.951,1.000,1.000,1.000,1.000,0.908,0.580,0.533,0.480,0.438,0.413,0.330,0.324,0.308,0.386,0.406,0.371,0.330,0.208
3,0.007,0.015,0.743,0.988,0.502,0.935,1.000,1.000,1.000,0.999,0.889,0.518,0.509,0.449,0.397,0.368,0.281,0.284,0.270,0.347,0.361,0.315,0.292,0.131
3,0.012,0.025,0.798,0.980,0.565,0.949,1.000,1.000,1.000,0.996,0.842,0.594,0.562,0.493,0.460,0.397,0.382,0.420,0.455,0.444,0.411,0.333,0.085,0.000
3,0.011,0.024,0.758,0.977,0.519,0.927,1.000,1.000,1.000,1.000,0.898,0.543,0.531,0.472,0.429,0.370,0.314,0.295,0.325,0.382,0.377,0.333,0.262,0.050
3,0.012,0.025,0.759,1.000,0.514,0.961,1.000,1.000,1.000,0.995,0.736,0.520,0.521,0.421,0.412,0.320,0.305,0.286,0.363,0.384,0.350,0.309,0.114,0.000
3,0.005,0.011,0.752,0.979,0.450,0.899,0.988,0.993,0.996,0.991,0.851,0.504,0.493,0.429,0.395,0.354,0.275,0.275,0.279,0.352,0.355,0.299,0.244,0.064
3,0.007,0.016,0.746,0.992,0.520,0.946,1.000,1.000,1.000,0.999,0.849,0.508,0.498,0.423,0.393,0.345,0.274,0.274,0.277,0.350,0.352,0.299,0.258,0.074
3,0.011,0.024,0.770,0.979,0.567,0.954,1.000,1.000,1.000,0.998,0.852,0.548,0.526,0.426,0.410,0.349,0.306,0.299,0.352,0.379,0.361,0.329,0.224,0.000
3,0.012,0.027,0.772,0.977,0.533,0.946,1.000,1.000,1.000,0.998,0.773,0.529,0.502,0.419,0.400,0.298,0.312,0.308,0.388,0.383,0.337,0.248,0.031,0.000
3,0.009,0.019,0.757,0.985,0.524,0.956,1.000,1.000,1.000,0.993,0.718,0.498,0.503,0.404,0.390,0.303,0.292,0.270,0.347,0.360,0.317,0.283,0.088,0.000
3,0.013,0.028,0.795,0.998,0.562,0.964,1.000,1.000,1.000,0.993,0.752,0.550,0.531,0.443,0.412,0.350,0.336,0.374,0.405,0.379,0.357,0.181,0.000,0.000
3,0.014,0.031,0.766,0.992,0.599,0.951,1.000,1.000,1.000,1.000,0.948,0.602,0.549,0.509,0.441,0.420,0.352,0.324,0.315,0.404,0.404,0.361,0.343,0.127
3,0.011,0.024,0.773,0.983,0.523,0.949,1.000,1.000,1.000,1.000,0.907,0.553,0.535,0.467,0.437,0.375,0.312,0.315,0.315,0.394,0.391,0.338,0.299,0.102
3,0.014,0.030,0.773,0.983,0.564,0.964,1.000,1.000,1.000,1.000,0.958,0.621,0.561,0.494,0.458,0.412,0.342,0.327,0.361,0.406,0.412,0.367,0.285,0.070
3,0.012,0.026,0.766,0.993,0.633,0.985,1.000,1.000,1.000,0.988,0.638,0.533,0.471,0.421,0.369,0.315,0.298,0.360,0.385,0.352,0.313,0.106,0.000,0.000
3,0.013,0.028,0.793,0.995,0.533,0.967,1.000,1.000,1.000,0.998,0.729,0.557,0.536,0.450,0.417,0.340,0.319,0.369,0.405,0.386,0.352,0.210,0.000,0.000
3,0.014,0.029,0.770,0.817,0.640,0.904,0.994,1.000,1.000,0.988,0.854,0.658,0.529,0.541,0.447,0.439,0.342,0.330,0.365,0.401,0.383,0.301,0.202,0.000
3,0.011,0.025,0.775,0.973,0.556,0.960,1.000,1.000,1.000,1.000,0.813,0.534,0.534,0.435,0.420,0.342,0.330,0.301,0.371,0.395,0.362,0.337,0.176,0.000
3,0.012,0.026,0.763,0.999,0.557,0.952,1.000,1.000,1.000,0.996,0.761,0.542,0.518,0.445,0.414,0.336,0.309,0.285,0.362,0.388,0.355,0.305,0.171,0.000
3,0.012,0.026,0.762,0.981,0.543,0.950,1.000,1.000,1.000,0.996,0.787,0.507,0.539,0.435,0.414,0.347,0.317,0.304,0.373,0.384,0.341,0.293,0.090,0.000
3,0.012,0.025,0.757,0.982,0.564,0.963,1.000,1.000,1.000,0.989,0.741,0.520,0.526,0.426,0.410,0.331,0.318,0.312,0.381,0.379,0.331,0.252,0.033,0.000
3,0.012,0.026,0.764,0.988,0.519,0.933,1.000,1.000,1.000,1.000,0.957,0.630,0.524,0.535,0.433,0.424,0.342,0.314,0.303,0.361,0.390,0.372,0.329,0.216
3,0.005,0.012,0.745,0.991,0.509,0.927,0.998,1.000,1.000,0.990,0.773,0.487,0.499,0.403,0.387,0.302,0.281,0.264,0.322,0.353,0.321,0.291,0.157,0.000
3,0.007,0.016,0.753,0.996,0.477,0.932,1.000,1.000,1.000,0.999,0.876,0.519,0.509,0.435,0.402,0.351,0.285,0.281,0.285,0.356,0.361,0.309,0.277,0.095
3,0.009,0.019,0.751,0.980,0.557,0.967,1.000,1.000,1.000,0.988,0.686,0.505,0.487,0.395,0.381,0.291,0.283,0.268,0.348,0.363,0.315,0.261,0.067,0.000
3,0.013,0.028,0.782,0.962,0.554,0.959,1.000,1.000,1.000,0.998,0.843,0.586,0.547,0.484,0.431,0.363,0.356,0.375,0.433,0.431,0.385,0.274,0.044,0.000
3,0.012,0.026,0.749,0.993,0.631,0.981,1.000,1.000,1.000,0.989,0.684,0.515,0.481,0.409,0.400,0.309,0.305,0.324,0.373,0.371,0.316,0.216,0.000,0.000
3,0.012,0.025,0.765,0.999,0.575,0.971,1.000,1.000,1.000,0.993,0.738,0.525,0.521,0.429,0.398,0.320,0.307,0.304,0.373,0.368,0.329,0.275,0.052,0.000
3,0.012,0.027,0.752,0.997,0.604,0.973,1.000,1.000,1.000,0.979,0.671,0.529,0.483,0.423,0.362,0.304,0.304,0.340,0.385,0.363,0.321,0.169,0.000,0.000
3,0.012,0.026,0.763,0.989,0.558,0.963,1.000,1.000,1.000,0.996,0.761,0.526,0.517,0.427,0.405,0.319,0.321,0.317,0.382,0.382,0.332,0.235,0.000,0.000
3,0.009,0.019,0.751,0.976,0.537,0.962,1.000,1.000,1.000,0.991,0.696,0.495,0.498,0.392,0.387,0.291,0.287,0.274,0.348,0.356,0.316,0.278,0.096,0.000
3,0.012,0.027,0.751,0.986,0.585,0.971,1.000,1.000,1.000,1.000,0.916,0.578,0.538,0.477,0.420,0.385,0.301,0.297,0.321,0.380,0.382,0.336,0.288,0.099
3,0.012,0.027,0.763,0.973,0.578,0.955,1.000,1.000,1.000,1.000,0.880,0.546,0.542,0.478,0.431,0.388,0.327,0.311,0.333,0.388,0.392,0.340,0.308,0.122
3,0.014,0.030,0.763,0.973,0.624,0.979,1.000,1.000,1.000,1.000,0.942,0.570,0.533,0.488,0.433,0.400,0.339,0.321,0.358,0.391,0.391,0.355,0.309,0.052
3,0.005,0.011,0.756,0.986,0.421,0.891,0.997,1.000,1.000,0.998,0.885,0.512,0.502,0.441,0.399,0.363,0.291,0.290,0.285,0.358,0.361,0.317,0.295,0.122
